areaCode,areaName,areaType,date,cases,deaths,firstVacc,secondVacc,thirdVacc
E12000004,East Midlands,region,15/05/2020,253,19,,,
E12000004,East Midlands,region,14/05/2020,223,31,,,
E12000004,East Midlands,region,13/05/2020,299,16,,,
E12000004,East Midlands,region,12/05/2020,323,33,,,
E12000004,East Midlands,region,11/05/2020,319,29,,,
E12000004,East Midlands,region,10/05/2020,196,24,,,
E12000004,East Midlands,region,09/05/2020,176,34,,,
E12000004,East Midlands,region,08/05/2020,269,31,,,
E12000004,East Midlands,region,07/05/2020,310,33,,,
E12000004,East Midlands,region,06/05/2020,333,35,,,
E12000004,East Midlands,region,05/05/2020,284,39,,,
E12000004,East Midlands,region,04/05/2020,237,42,,,
E12000004,East Midlands,region,03/05/2020,170,40,,,
E12000004,East Midlands,region,02/05/2020,200,33,,,
E12000004,East Midlands,region,01/05/2020,295,40,,,
E12000004,East Midlands,region,30/04/2020,295,42,,,
E12000004,East Midlands,region,29/04/2020,379,50,,,
E12000004,East Midlands,region,28/04/2020,272,43,,,
E12000004,East Midlands,region,27/04/2020,318,44,,,
E12000004,East Midlands,region,26/04/2020,241,48,,,
E12000004,East Midlands,region,25/04/2020,246,41,,,
E12000004,East Midlands,region,24/04/2020,298,40,,,
E12000004,East Midlands,region,23/04/2020,275,51,,,
E12000004,East Midlands,region,22/04/2020,334,38,,,
E12000004,East Midlands,region,21/04/2020,220,40,,,
E12000004,East Midlands,region,20/04/2020,187,65,,,
E12000004,East Midlands,region,19/04/2020,247,52,,,
E12000004,East Midlands,region,18/04/2020,193,48,,,
E12000004,East Midlands,region,17/04/2020,257,61,,,
E12000004,East Midlands,region,16/04/2020,266,31,,,
E12000004,East Midlands,region,15/04/2020,216,67,,,
E12000004,East Midlands,region,14/04/2020,210,61,,,
E12000004,East Midlands,region,13/04/2020,171,49,,,
E12000004,East Midlands,region,12/04/2020,215,57,,,
E12000004,East Midlands,region,11/04/2020,173,63,,,
E12000004,East Midlands,region,10/04/2020,173,56,,,
E12000004,East Midlands,region,09/04/2020,233,63,,,
E12000004,East Midlands,region,08/04/2020,187,67,,,
E12000004,East Midlands,region,07/04/2020,229,49,,,
E12000004,East Midlands,region,06/04/2020,219,68,,,
E12000004,East Midlands,region,05/04/2020,148,60,,,
E12000004,East Midlands,region,04/04/2020,190,53,,,
E12000004,East Midlands,region,03/04/2020,254,52,,,
E12000004,East Midlands,region,02/04/2020,213,46,,,
E12000004,East Midlands,region,01/04/2020,301,44,,,
E12000004,East Midlands,region,31/03/2020,278,37,,,
E12000004,East Midlands,region,30/03/2020,209,24,,,
E12000004,East Midlands,region,29/03/2020,128,25,,,
E12000004,East Midlands,region,28/03/2020,157,23,,,
E12000004,East Midlands,region,27/03/2020,135,21,,,
E12000004,East Midlands,region,26/03/2020,154,18,,,
E12000004,East Midlands,region,25/03/2020,116,11,,,
E12000004,East Midlands,region,24/03/2020,137,14,,,
E12000004,East Midlands,region,23/03/2020,117,10,,,
E12000004,East Midlands,region,22/03/2020,99,14,,,
E12000004,East Midlands,region,21/03/2020,69,2,,,
E12000004,East Midlands,region,20/03/2020,53,4,,,
E12000004,East Midlands,region,19/03/2020,66,1,,,
E12000004,East Midlands,region,18/03/2020,47,3,,,
E12000004,East Midlands,region,17/03/2020,33,0,,,
E12000004,East Midlands,region,16/03/2020,32,4,,,
E12000004,East Midlands,region,15/03/2020,26,0,,,
E12000004,East Midlands,region,14/03/2020,19,1,,,
E12000004,East Midlands,region,13/03/2020,21,1,,,
E12000004,East Midlands,region,12/03/2020,17,1,,,
E12000004,East Midlands,region,11/03/2020,25,0,,,
E12000004,East Midlands,region,10/03/2020,12,0,,,
E12000004,East Midlands,region,09/03/2020,10,0,,,
E12000004,East Midlands,region,08/03/2020,1,0,,,
E12000004,East Midlands,region,07/03/2020,5,0,,,
E12000004,East Midlands,region,06/03/2020,7,0,,,
E12000004,East Midlands,region,05/03/2020,3,0,,,
E12000004,East Midlands,region,04/03/2020,2,0,,,
E12000004,East Midlands,region,03/03/2020,7,1,,,
E12000004,East Midlands,region,02/03/2020,2,,,,
E12000004,East Midlands,region,01/03/2020,1,,,,
E12000004,East Midlands,region,29/02/2020,1,,,,
E12000004,East Midlands,region,28/02/2020,1,,,,
E12000004,East Midlands,region,27/02/2020,1,,,,
E12000004,East Midlands,region,26/02/2020,0,,,,
E12000004,East Midlands,region,25/02/2020,1,,,,
E12000004,East Midlands,region,24/02/2020,0,,,,
E12000004,East Midlands,region,23/02/2020,0,,,,
E12000004,East Midlands,region,22/02/2020,0,,,,
E12000004,East Midlands,region,21/02/2020,1,,,,
E12000005,West Midlands,region,24/04/2022,800,0,236,778,929
E12000005,West Midlands,region,23/04/2022,959,0,441,1465,1501
E12000005,West Midlands,region,22/04/2022,1206,4,359,991,1191
E12000005,West Midlands,region,21/04/2022,1357,13,438,1130,1421
E12000005,West Midlands,region,20/04/2022,1615,20,398,938,1273
E12000005,West Midlands,region,19/04/2022,1955,12,440,1181,1256
E12000005,West Midlands,region,18/04/2022,2014,21,114,317,381
E12000005,West Midlands,region,17/04/2022,1675,24,83,227,222
E12000005,West Midlands,region,16/04/2022,1679,15,319,947,1015
E12000005,West Midlands,region,15/04/2022,1804,27,146,350,498
E12000005,West Midlands,region,14/04/2022,2228,22,455,1084,1481
E12000005,West Midlands,region,13/04/2022,2648,36,374,964,1249
E12000005,West Midlands,region,12/04/2022,2805,35,324,1002,1255
E12000005,West Midlands,region,11/04/2022,3076,29,418,956,1337
E12000005,West Midlands,region,10/04/2022,2667,24,310,857,903
E12000005,West Midlands,region,09/04/2022,2316,22,478,1420,1448
E12000005,West Midlands,region,08/04/2022,2763,25,311,934,1302
E12000005,West Midlands,region,07/04/2022,3203,25,289,753,1160
E12000005,West Midlands,region,06/04/2022,3848,22,334,728,1260
E12000005,West Midlands,region,05/04/2022,4210,18,283,754,1059
E12000005,West Midlands,region,04/04/2022,4748,27,246,704,1065
E12000005,West Midlands,region,03/04/2022,3807,18,205,700,664
E12000005,West Midlands,region,02/04/2022,3271,26,419,1463,1496
E12000005,West Midlands,region,01/04/2022,3978,24,305,1004,1148
E12000005,West Midlands,region,31/03/2022,4426,20,354,978,1155
E12000005,West Midlands,region,30/03/2022,6160,16,362,1150,1233
E12000005,West Midlands,region,29/03/2022,6775,18,327,1037,970
E12000005,West Midlands,region,28/03/2022,7598,20,299,965,983
E12000005,West Midlands,region,27/03/2022,5813,15,174,640,515
E12000005,West Midlands,region,26/03/2022,4992,23,468,1515,1529
E12000005,West Midlands,region,25/03/2022,5684,21,366,1499,1369
E12000005,West Midlands,region,24/03/2022,6397,17,400,1174,1324
E12000005,West Midlands,region,23/03/2022,7229,16,367,1159,1240
E12000005,West Midlands,region,22/03/2022,7541,16,288,820,1031
E12000005,West Midlands,region,21/03/2022,8026,20,419,1203,1171
E12000005,West Midlands,region,20/03/2022,5856,20,216,774,833
E12000005,West Midlands,region,19/03/2022,4954,14,514,1585,1608
E12000005,West Midlands,region,18/03/2022,5204,16,403,1590,1272
E12000005,West Midlands,region,17/03/2022,5846,17,479,1461,1183
E12000005,West Midlands,region,16/03/2022,6045,15,366,1142,1093
E12000005,West Midlands,region,15/03/2022,6097,16,377,1183,1079
E12000005,West Midlands,region,14/03/2022,6362,12,396,1492,1065
E12000005,West Midlands,region,13/03/2022,4862,11,243,904,941
E12000005,West Midlands,region,12/03/2022,3820,19,578,1719,1844
E12000005,West Midlands,region,11/03/2022,4094,11,488,1305,1232
E12000005,West Midlands,region,10/03/2022,4283,19,540,1522,1331
E12000005,West Midlands,region,09/03/2022,4137,15,594,1404,1287
E12000005,West Midlands,region,08/03/2022,4056,13,487,1476,1049
E12000005,West Midlands,region,07/03/2022,3891,10,427,1305,1247
E12000005,West Midlands,region,06/03/2022,2770,14,222,806,904
E12000005,West Midlands,region,05/03/2022,2151,16,488,1602,1826
E12000005,West Midlands,region,04/03/2022,2400,10,623,1611,1539
E12000005,West Midlands,region,03/03/2022,2403,13,768,2115,1415
E12000005,West Midlands,region,02/03/2022,2607,10,527,1478,1325
E12000005,West Midlands,region,01/03/2022,2565,11,526,1456,1198
E12000005,West Midlands,region,28/02/2022,2720,15,582,1443,1381
E12000005,West Midlands,region,27/02/2022,1861,12,267,849,1038
E12000005,West Midlands,region,26/02/2022,1489,12,619,1744,1881
E12000005,West Midlands,region,25/02/2022,1683,12,606,1324,1663
E12000005,West Midlands,region,24/02/2022,1862,16,785,1502,1787
E12000005,West Midlands,region,23/02/2022,2193,15,672,1286,1527
E12000005,West Midlands,region,22/02/2022,2206,12,593,1300,1760
E12000005,West Midlands,region,21/02/2022,2624,15,630,1274,1608
E12000005,West Midlands,region,20/02/2022,2103,15,381,1050,1029
E12000005,West Midlands,region,19/02/2022,1901,19,787,1708,2040
E12000005,West Midlands,region,18/02/2022,2327,18,667,1688,1460
E12000005,West Midlands,region,17/02/2022,2917,19,728,2072,2265
E12000005,West Midlands,region,16/02/2022,3418,19,678,2126,1767
E12000005,West Midlands,region,15/02/2022,3604,9,641,1712,1856
E12000005,West Midlands,region,14/02/2022,3922,15,641,1729,1604
E12000005,West Midlands,region,13/02/2022,3105,15,400,1044,1300
E12000005,West Midlands,region,12/02/2022,2517,13,1044,2524,2772
E12000005,West Midlands,region,11/02/2022,3185,18,943,2236,2488
E12000005,West Midlands,region,10/02/2022,3531,16,916,2303,2195
E12000005,West Midlands,region,09/02/2022,4537,16,950,2219,1693
E12000005,West Midlands,region,08/02/2022,5010,25,811,2408,1637
E12000005,West Midlands,region,07/02/2022,5851,16,770,2190,1762
E12000005,West Midlands,region,06/02/2022,4700,31,430,1226,1102
E12000005,West Midlands,region,05/02/2022,3927,21,1004,2485,2820
E12000005,West Midlands,region,04/02/2022,4870,21,843,2250,2183
E12000005,West Midlands,region,03/02/2022,6299,18,1197,2907,2510
E12000005,West Midlands,region,02/02/2022,7105,34,1098,2804,2091
E12000005,West Midlands,region,01/02/2022,7787,29,988,2929,2111
E12000005,West Midlands,region,31/01/2022,8833,25,1122,2262,2317
E12000005,West Midlands,region,30/01/2022,7718,24,1025,2336,2487
E12000005,West Midlands,region,29/01/2022,6226,33,1510,3439,3321
E12000005,West Midlands,region,28/01/2022,7299,24,1745,3386,3649
E12000005,West Midlands,region,27/01/2022,8686,27,1617,2517,3695
E12000005,West Midlands,region,26/01/2022,10041,26,1346,2326,3277
E12000005,West Midlands,region,25/01/2022,10802,23,1303,2544,3312
E12000005,West Midlands,region,24/01/2022,12206,23,1212,2480,3198
E12000005,West Midlands,region,23/01/2022,10125,27,934,2543,2592
E12000005,West Midlands,region,22/01/2022,7997,26,1721,3661,4580
E12000005,West Midlands,region,21/01/2022,8785,28,1703,3158,4610
E12000005,West Midlands,region,20/01/2022,10029,25,1680,2732,3734
E12000005,West Midlands,region,19/01/2022,11591,29,1460,2394,3757
E12000005,West Midlands,region,18/01/2022,12251,24,1499,2700,3983
E12000005,West Midlands,region,17/01/2022,13930,36,1509,2353,3745
E12000005,West Midlands,region,16/01/2022,10516,27,1456,2256,4210
E12000005,West Midlands,region,15/01/2022,8058,30,2133,3520,6421
E12000005,West Midlands,region,14/01/2022,8756,29,1899,2619,6981
E12000005,West Midlands,region,13/01/2022,10280,29,1827,2360,6879
E12000005,West Midlands,region,12/01/2022,10704,15,1766,2625,6574
E12000005,West Midlands,region,11/01/2022,11904,25,1549,1981,7005
E12000005,West Midlands,region,10/01/2022,13572,21,1496,1796,8336
E12000005,West Midlands,region,09/01/2022,9520,28,1706,2318,8194
E12000005,West Midlands,region,08/01/2022,9218,23,2692,3748,16986
E12000005,West Midlands,region,07/01/2022,12222,26,2133,2523,15157
E12000005,West Midlands,region,06/01/2022,18098,29,2076,2496,15063
E12000005,West Midlands,region,05/01/2022,21150,18,2302,2744,16203
E12000005,West Midlands,region,04/01/2022,25393,21,2157,2976,13829
E12000005,West Midlands,region,03/01/2022,20782,17,1591,2098,10201
E12000005,West Midlands,region,02/01/2022,15907,18,1302,1864,11061
E12000005,West Midlands,region,01/01/2022,10880,14,178,183,1174
E12000005,West Midlands,region,31/12/2021,15632,18,1285,1659,10279
E12000005,West Midlands,region,30/12/2021,19848,18,3136,3811,26976
E12000005,West Midlands,region,29/12/2021,22523,14,2946,3823,28113
E12000005,West Midlands,region,28/12/2021,17571,12,2111,2316,19816
E12000005,West Midlands,region,27/12/2021,15890,11,1619,1749,17669
E12000005,West Midlands,region,26/12/2021,9256,13,99,113,856
E12000005,West Midlands,region,25/12/2021,5730,8,39,38,197
E12000005,West Midlands,region,24/12/2021,10556,15,1031,1104,9061
E12000005,West Midlands,region,23/12/2021,11646,5,2521,3590,36356
E12000005,West Midlands,region,22/12/2021,11456,15,3353,4524,54220
E12000005,West Midlands,region,21/12/2021,9964,6,3348,4855,65316
E12000005,West Midlands,region,20/12/2021,8590,12,3469,4547,66712
E12000005,West Midlands,region,19/12/2021,5521,11,3126,3561,67828
E12000005,West Midlands,region,18/12/2021,5179,7,4079,4565,81556
E12000005,West Midlands,region,17/12/2021,5873,13,3152,4277,78264
E12000005,West Midlands,region,16/12/2021,6375,8,3104,4221,82809
E12000005,West Midlands,region,15/12/2021,6983,17,2857,3606,68227
E12000005,West Midlands,region,14/12/2021,5795,6,2333,3487,60772
E12000005,West Midlands,region,13/12/2021,5487,7,2173,2725,46036
E12000005,West Midlands,region,12/12/2021,3470,11,2211,2728,34323
E12000005,West Midlands,region,11/12/2021,3361,8,2451,4090,53795
E12000005,West Midlands,region,10/12/2021,3896,9,2143,3252,38630
E12000005,West Midlands,region,09/12/2021,4288,18,2126,3451,41294
E12000005,West Midlands,region,08/12/2021,4430,12,1681,2655,33007
E12000005,West Midlands,region,07/12/2021,4419,9,1662,2502,30884
E12000005,West Midlands,region,06/12/2021,4876,16,1545,2403,26377
E12000005,West Midlands,region,05/12/2021,3252,10,1224,2136,24869
E12000005,West Midlands,region,04/12/2021,3165,15,2570,3868,38970
E12000005,West Midlands,region,03/12/2021,3586,13,2445,2943,32464
E12000005,West Midlands,region,02/12/2021,3780,8,2019,3239,38701
E12000005,West Midlands,region,01/12/2021,4098,8,2182,3190,35079
E12000005,West Midlands,region,30/11/2021,4381,8,2114,3121,32452
E12000005,West Midlands,region,29/11/2021,4410,17,1863,2599,27197
E12000005,West Midlands,region,28/11/2021,3134,7,1569,2325,25684
E12000005,West Midlands,region,27/11/2021,2409,9,2263,3518,48166
E12000005,West Midlands,region,26/11/2021,3183,17,1984,2530,35098
E12000005,West Midlands,region,25/11/2021,3509,16,2458,2466,36979
E12000005,West Midlands,region,24/11/2021,3846,8,2425,2231,35035
E12000005,West Midlands,region,23/11/2021,3800,14,2293,1920,30616
E12000005,West Midlands,region,22/11/2021,4200,16,1910,1724,26602
E12000005,West Midlands,region,21/11/2021,3170,11,1096,1211,21917
E12000005,West Midlands,region,20/11/2021,3022,12,2583,2552,43937
E12000005,West Midlands,region,19/11/2021,3510,14,2499,1807,29495
E12000005,West Midlands,region,18/11/2021,3777,11,2338,2062,37636
E12000005,West Midlands,region,17/11/2021,3966,7,3263,2070,33258
E12000005,West Midlands,region,16/11/2021,4101,18,2408,1876,29239
E12000005,West Midlands,region,15/11/2021,4234,7,2491,1627,25168
E12000005,West Midlands,region,14/11/2021,3022,13,1799,1154,16964
E12000005,West Midlands,region,13/11/2021,2588,12,3106,2800,43767
E12000005,West Midlands,region,12/11/2021,3080,12,3384,1975,30379
E12000005,West Midlands,region,11/11/2021,3301,20,3639,2403,34634
E12000005,West Midlands,region,10/11/2021,3617,12,4563,2090,32142
E12000005,West Midlands,region,09/11/2021,3362,13,4561,1911,28453
E12000005,West Midlands,region,08/11/2021,3789,11,3218,1809,25379
E12000005,West Midlands,region,07/11/2021,2752,21,2795,1250,18676
E12000005,West Midlands,region,06/11/2021,2463,10,3407,2805,40486
E12000005,West Midlands,region,05/11/2021,2406,19,4310,1926,27110
E12000005,West Midlands,region,04/11/2021,2887,13,4878,1777,30322
E12000005,West Midlands,region,03/11/2021,3002,8,4430,1788,32015
E12000005,West Midlands,region,02/11/2021,3096,17,4438,1625,23124
E12000005,West Midlands,region,01/11/2021,4017,13,4047,1583,22476
E12000005,West Midlands,region,31/10/2021,2983,16,2728,1446,13751
E12000005,West Midlands,region,30/10/2021,2941,16,3056,2623,31580
E12000005,West Midlands,region,29/10/2021,3291,13,3384,2111,23479
E12000005,West Midlands,region,28/10/2021,3566,19,3499,2073,26569
E12000005,West Midlands,region,27/10/2021,3824,9,4196,1897,22906
E12000005,West Midlands,region,26/10/2021,3311,23,3322,1950,22183
E12000005,West Midlands,region,25/10/2021,3831,14,1862,1884,19644
E12000005,West Midlands,region,24/10/2021,2949,14,1607,1465,14350
E12000005,West Midlands,region,23/10/2021,2840,15,2682,3370,31813
E12000005,West Midlands,region,22/10/2021,3454,13,4396,2417,26877
E12000005,West Midlands,region,21/10/2021,3736,9,4757,2204,27019
E12000005,West Midlands,region,20/10/2021,4492,16,4687,2024,23239
E12000005,West Midlands,region,19/10/2021,4649,11,4361,1966,19361
E12000005,West Midlands,region,18/10/2021,5052,12,4812,1724,15719
E12000005,West Midlands,region,17/10/2021,3870,14,1137,1659,14193
E12000005,West Midlands,region,16/10/2021,3250,14,2154,3750,33347
E12000005,West Midlands,region,15/10/2021,3705,14,3807,2638,22136
E12000005,West Midlands,region,14/10/2021,4296,13,4420,2479,22942
E12000005,West Midlands,region,13/10/2021,4200,7,4321,1997,18691
E12000005,West Midlands,region,12/10/2021,4372,14,4225,2301,17031
E12000005,West Midlands,region,11/10/2021,4620,10,4197,2070,12699
E12000005,West Midlands,region,10/10/2021,3523,7,1243,1937,10967
E12000005,West Midlands,region,09/10/2021,2987,10,2769,4119,26907
E12000005,West Midlands,region,08/10/2021,3478,16,3533,2839,20379
E12000005,West Midlands,region,07/10/2021,4009,8,3750,2600,22671
E12000005,West Midlands,region,06/10/2021,4052,14,3627,2345,18560
E12000005,West Midlands,region,05/10/2021,3957,11,3737,2624,16173
E12000005,West Midlands,region,04/10/2021,4112,9,2875,2333,13788
E12000005,West Midlands,region,03/10/2021,3450,4,1016,1902,10674
E12000005,West Midlands,region,02/10/2021,2787,10,2227,3209,22221
E12000005,West Midlands,region,01/10/2021,2999,11,3349,2815,16598
E12000005,West Midlands,region,30/09/2021,3543,7,2571,2900,18388
E12000005,West Midlands,region,29/09/2021,3556,7,2745,2797,16687
E12000005,West Midlands,region,28/09/2021,3634,13,2586,3027,9737
E12000005,West Midlands,region,27/09/2021,4236,12,2101,2504,8890
E12000005,West Midlands,region,26/09/2021,3390,5,873,2014,5172
E12000005,West Midlands,region,25/09/2021,3028,15,2012,4563,10502
E12000005,West Midlands,region,24/09/2021,3344,9,1717,3800,8608
E12000005,West Midlands,region,23/09/2021,3770,10,1715,3770,7638
E12000005,West Midlands,region,22/09/2021,3755,9,1846,3990,5031
E12000005,West Midlands,region,21/09/2021,3888,13,1730,4204,4017
E12000005,West Midlands,region,20/09/2021,4196,10,1554,3723,740
E12000005,West Midlands,region,19/09/2021,3226,6,1223,3623,130
E12000005,West Midlands,region,18/09/2021,2625,14,2619,7776,730
E12000005,West Midlands,region,17/09/2021,2808,18,1771,5752,360
